O1,O2,T3,T4
0.193553346,0.20622769,0.099944401,0.230311041
0.193508714,0.206184584,0.099919224,0.230297308
0.193505662,0.206173521,0.099917316,0.230307989
0.193501466,0.206173903,0.099911594,0.230327063
0.193491167,0.206179243,0.09990282,0.230356055
0.193470949,0.206147963,0.099902439,0.230331259
0.193483156,0.206162459,0.099902058,0.230371695
0.193490785,0.206168944,0.099908924,0.230420142
0.193518251,0.206205565,0.099939442,0.230494147
0.193511003,0.206183058,0.099948597,0.230502158
0.193445009,0.206129652,0.099884128,0.230473166
0.193430894,0.206122786,0.099875355,0.230494528
0.193430131,0.206107527,0.099886036,0.23052619
0.193435091,0.206101423,0.099898624,0.230563193
0.19346103,0.206115156,0.099916935,0.23062995
0.193492693,0.206139952,0.09994173,0.230697089
0.193464845,0.206114012,0.099942875,0.23069747
0.193472475,0.206128508,0.099953175,0.230761176
0.193527025,0.206172377,0.10000124,0.230862266
0.193562883,0.206203657,0.100030232,0.230959922
0.193593782,0.206200606,0.100072575,0.231004935
0.193585008,0.206188399,0.100050831,0.231033164
0.193576997,0.206199843,0.100042057,0.231059104
0.193592638,0.206230742,0.100064564,0.231114417
0.193593401,0.206239516,0.100092411,0.231143027
0.193602937,0.206270796,0.100095463,0.231223518
0.193612474,0.206299788,0.10011034,0.231302101
0.193628877,0.20631848,0.100141621,0.23135894
0.193655199,0.206337553,0.100166035,0.231422645
0.193683428,0.206368452,0.100183583,0.231480629
0.193642992,0.206346709,0.100140858,0.231484443
0.193630403,0.206329924,0.100148106,0.231503135
0.193660921,0.206366927,0.100174427,0.231583244
0.193705553,0.206431014,0.100218296,0.231696541
0.193737215,0.206513411,0.100248432,0.231801826
0.193748277,0.20654164,0.100280857,0.231841118
0.193774217,0.206584746,0.100309086,0.23191703
0.19376964,0.206621367,0.100321675,0.231968147
0.193781465,0.206676299,0.100342274,0.232067711
0.193809313,0.206731231,0.100381184,0.232147438
0.193800539,0.206765563,0.100363636,0.232204277
0.193789095,0.206796843,0.100363255,0.232253105
0.193816942,0.206855208,0.100405598,0.232303078
0.193842501,0.20689717,0.10043993,0.232333596
0.193856996,0.206950576,0.100456715,0.232362587
0.193871111,0.206984527,0.100472737,0.232419808
0.193852419,0.206962401,0.100470067,0.232401879
0.193882936,0.207006652,0.100512028,0.232459862
0.193905062,0.207047851,0.100542164,0.23251899
0.193878359,0.207053573,0.100518895,0.232523949
0.193867678,0.20702954,0.100536824,0.232493432
0.193877214,0.207033736,0.100552464,0.232505257
0.193889421,0.207064635,0.100574589,0.232539589
0.193901247,0.207089431,0.100601292,0.23257087
0.193905443,0.207113845,0.100620747,0.232611306
0.193908495,0.207160003,0.100628758,0.232665093
0.193922991,0.207221801,0.100656987,0.232727273
0.193894381,0.207205779,0.100649358,0.232720406
0.193888277,0.207208068,0.10066309,0.232737572
0.193903917,0.207261092,0.100692845,0.232804711
0.19394092,0.207319457,0.100739384,0.232881005
0.193908113,0.207298095,0.100740147,0.23287185
0.193888277,0.207304199,0.100732137,0.232922585
0.193882936,0.20731755,0.100737859,0.232984002
0.193894381,0.207360275,0.100748921,0.233066018
0.193884462,0.207365615,0.100769521,0.233099969
0.193897051,0.207417877,0.100789357,0.233189233
0.19389934,0.20743695,0.100799275,0.233235009
0.193898577,0.207451065,0.100821401,0.23326896
0.193903536,0.207483871,0.100858403,0.233325799
0.193907351,0.207526596,0.100867558,0.233400567
0.193895906,0.207545288,0.100867558,0.233424982
0.193885225,0.207547577,0.100882054,0.233415445
0.193893999,0.207579239,0.100908376,0.233448633
0.193892092,0.207610901,0.100912572,0.233482965
0.193900866,0.207645233,0.100923253,0.233524927
0.193887133,0.207633407,0.100953389,0.233537897
0.193880266,0.207642181,0.100953771,0.233581384
0.193897814,0.207675369,0.100969792,0.233634027
0.193893236,0.207695205,0.100965978,0.233665308
0.193867678,0.20767308,0.100967885,0.233660349
0.193887514,0.207720001,0.100999547,0.233747324
0.193892092,0.207753189,0.101017476,0.233831629
0.193894381,0.207761963,0.101029683,0.233905252
0.193906206,0.207783707,0.101041509,0.233981546
0.19388904,0.207780655,0.101027776,0.234020838
0.193901628,0.207807358,0.101039601,0.234082636
0.193880266,0.207780273,0.101045705,0.234077677
0.193854326,0.207752807,0.101041509,0.23405784
0.193859285,0.207769211,0.101041509,0.234097895
0.193866915,0.207781799,0.101056386,0.234130701
0.193850893,0.207759674,0.101066686,0.234098658
0.193870348,0.207788284,0.101083089,0.234159311
0.193877596,0.207801254,0.101100255,0.23420051
0.193873018,0.207797821,0.101097585,0.234219202
0.193856234,0.207768066,0.101096059,0.234206995
0.193872637,0.207791717,0.101112462,0.234253153
0.193864626,0.207788666,0.101104451,0.234267649
0.193856234,0.207770355,0.101114751,0.234264979
0.193855471,0.207765777,0.101128865,0.234279475
0.19383983,0.207772644,0.101103688,0.234293589
0.193837923,0.207794006,0.101092244,0.234318766
0.193830675,0.207785232,0.101104451,0.234309611
0.193848223,0.207798965,0.101125051,0.234320292
0.193855089,0.207816513,0.101130391,0.234359965
0.193857759,0.207839401,0.101131917,0.234406123
0.193844026,0.207807358,0.101141454,0.234391245
0.193861193,0.207822235,0.101149465,0.234419474
0.193882555,0.207850082,0.101160527,0.234472498
0.193860811,0.207828339,0.10114031,0.234473261
0.19382419,0.207780273,0.10112734,0.234425578
0.193829912,0.207783707,0.101131154,0.234443507
0.193840593,0.207798584,0.101141072,0.234473643
0.193832582,0.207797058,0.101152135,0.234479746
0.193837541,0.207800873,0.101167394,0.234492716
0.193842882,0.207803543,0.101167012,0.234502253
0.193850511,0.207804306,0.101163961,0.234522852
0.193846315,0.207758529,0.101170827,0.234502635
0.193843645,0.207734497,0.101163198,0.23451446
0.19382686,0.207702072,0.101144506,0.23451446
0.193831819,0.207702835,0.101137258,0.234528956
0.193806642,0.207659347,0.101134206,0.23448318
0.193805498,0.207662399,0.101121617,0.234489665
0.19381389,0.207678802,0.101116658,0.234507975
0.193811602,0.207686813,0.101113988,0.234514842
0.19381389,0.207682617,0.10113001,0.234501109
0.193829531,0.207712372,0.101128102,0.234528193
0.193832582,0.207710464,0.101121236,0.234534297
0.193812364,0.207703216,0.101113988,0.234515223
0.193804735,0.207707031,0.101117421,0.234504923
0.193817324,0.207718475,0.101120092,0.234499583
0.193827623,0.207745941,0.101121617,0.234520564
0.193802446,0.207715042,0.101117421,0.23448585
0.193819994,0.207716568,0.101127721,0.234493479
0.193827242,0.20772763,0.101124669,0.23450912
0.193825334,0.207733352,0.101113225,0.234515223
0.193810076,0.20770665,0.101118947,0.234472117
0.19380855,0.207725723,0.101105596,0.23448318
0.193814272,0.207741363,0.101105596,0.234484705
0.193788713,0.207718094,0.101080419,0.234453425
0.193783754,0.207703216,0.10107546,0.234432063
0.193795961,0.207721145,0.101083852,0.234449992
0.193804354,0.20773259,0.101089193,0.234459147
0.193789858,0.207711227,0.101091481,0.234417948
0.193801302,0.207713516,0.101105596,0.234413752
0.193807024,0.207729538,0.101102544,0.234425578
0.193796724,0.207732208,0.10108347,0.234418711
0.193775743,0.20769368,0.101086141,0.23438209
0.193808168,0.207715423,0.101107122,0.2344107
0.193825716,0.207729156,0.101117803,0.234417185
0.193811602,0.207717331,0.10110407,0.234403071
0.193786806,0.20768071,0.10109644,0.234352717
0.193795961,0.207704742,0.101095678,0.23436645
0.193808931,0.207720764,0.101093007,0.234375987
0.193809694,0.207720382,0.1010911,0.23436645
0.193805117,0.207713897,0.101096059,0.234342036
0.193806261,0.207723053,0.101082708,0.234348902
0.193799013,0.207723053,0.101063634,0.23434051
0.193781847,0.207692917,0.101055242,0.234303889
0.193793291,0.207720382,0.101069738,0.234305796
0.193805879,0.207739075,0.101064778,0.234305796
0.193810457,0.207748611,0.101051046,0.23431724
0.193796724,0.207725342,0.101062108,0.234283671
0.193820375,0.207760437,0.101074315,0.234300455
0.193799013,0.207760818,0.101052953,0.234282908
0.193792909,0.207766159,0.101042653,0.234280238
0.193789476,0.207749756,0.101051046,0.234245524
0.193802065,0.207776459,0.101051808,0.234261545
0.193817705,0.207816513,0.101065923,0.234286341
0.193782991,0.207791336,0.101035405,0.234253535
0.193787569,0.207800491,0.101034642,0.234253535
0.193789095,0.207806976,0.101036168,0.23425506
0.19379825,0.207821091,0.101034261,0.234271845
0.19378528,0.207798965,0.101031972,0.234234843
0.193789476,0.207804306,0.101038838,0.234226832
0.193799776,0.207828339,0.101035405,0.23425239
0.193811602,0.20786496,0.101030828,0.234282908
0.193797106,0.207837494,0.101046849,0.234224924
0.193801683,0.20784436,0.101039601,0.234227595
0.193807405,0.207850464,0.101035024,0.234243235
0.193817324,0.207863434,0.101043035,0.234257731
0.193810839,0.207846649,0.10105486,0.234222636
0.19379825,0.207842453,0.101041509,0.234219965
0.193788713,0.207845505,0.101027394,0.234220728
0.193789095,0.207851608,0.101030065,0.234219584
0.193800157,0.207858856,0.101047231,0.234210047
0.193803591,0.207871445,0.101044942,0.234221491
0.193822664,0.207897385,0.101051046,0.234237513
0.193804354,0.207876022,0.101048757,0.23419517
0.193807405,0.207883652,0.101043035,0.234198603
0.193821901,0.207899292,0.101032735,0.234208521
0.193844026,0.207936676,0.101035024,0.234225306
0.193822283,0.207923706,0.101035787,0.234187159
0.193834871,0.20793782,0.101040364,0.234209666
0.193828005,0.20794812,0.10103922,0.234222636
0.193802828,0.207942017,0.101024343,0.234212717
0.19378795,0.20791188,0.101022435,0.234184489
0.193802446,0.20792981,0.101022817,0.234212336
0.193805117,0.207925613,0.101014043,0.234211573
0.19379558,0.207908066,0.101005651,0.234189066
0.193802828,0.207909592,0.101009465,0.23418487
0.193799013,0.207915695,0.101003743,0.234180674
0.193808168,0.207934006,0.101014806,0.234189066
0.19380092,0.20792485,0.101012136,0.234168467
0.193802828,0.207933243,0.10101328,0.234173807
0.193802828,0.207945831,0.101018621,0.234178385
0.193811602,0.20796376,0.101010228,0.234203181
0.193791002,0.207915695,0.101019765,0.234142527
0.193800539,0.207935913,0.101019383,0.234153589
0.193812746,0.207952316,0.101025868,0.234178766
0.193813127,0.207943924,0.101021672,0.234176859
0.193801302,0.207921799,0.101025106,0.234140619
0.19379825,0.207930191,0.101020146,0.234136805
0.193799776,0.207938583,0.101011754,0.234150156
0.193789095,0.207929047,0.101007176,0.23413032
0.193797487,0.207941254,0.101018621,0.234136423
0.193802446,0.207971008,0.101016332,0.234152064
0.193799776,0.207986649,0.101009847,0.234157404
0.193789476,0.207980545,0.101000691,0.234141382
0.193795198,0.207996948,0.101004888,0.234155497
0.193803209,0.208007629,0.101012136,0.234153971
0.193814272,0.208022507,0.101017095,0.234168848
0.193825716,0.208021744,0.101038457,0.234173044
0.193827242,0.20802861,0.101026631,0.234181437
0.193802065,0.208017548,0.100996495,0.234156641
0.193806261,0.208022888,0.100988484,0.234167704
0.193778795,0.207982452,0.101005651,0.234106287
0.19380092,0.208019074,0.100998784,0.234138331
0.193806642,0.208035095,0.100949193,0.234146723
0.193802065,0.208023651,0.10093279,0.234119257
0.193808931,0.208028992,0.100933553,0.234112772
0.193800157,0.208031281,0.100906087,0.234114298
0.193804354,0.20803891,0.10087328,0.23411735
0.19378261,0.207993134,0.100866414,0.234072718
0.193776506,0.207987412,0.1008523,0.234070047
0.19378528,0.207993897,0.100836659,0.234081873
0.193810839,0.208019455,0.100833989,0.234112009
0.19378261,0.207969101,0.100825978,0.234034952
0.193790621,0.207993897,0.100812245,0.2340525
0.193782991,0.207995804,0.100779439,0.2340628
0.193770021,0.207990082,0.100757314,0.234052881
0.193778032,0.208000382,0.100770665,0.234038004
0.193784136,0.20801564,0.10076685,0.2340422
0.193815798,0.208058746,0.100790501,0.234076151
0.193831819,0.208072479,0.100814916,0.234085688
0.193801683,0.208050736,0.100780583,0.23405784
0.193771929,0.208041962,0.100734425,0.234033808
0.193784136,0.208059128,0.100736714,0.234048685
0.193762392,0.208039673,0.10075388,0.234007868
0.193773455,0.208056458,0.10076418,0.234018549
0.193779558,0.20807782,0.100761891,0.234032282
0.193784899,0.208104141,0.100753117,0.234045633
0.19376697,0.208071716,0.100756551,0.233992228
0.193780702,0.208090027,0.100760365,0.234008631
0.193789858,0.208117874,0.100767613,0.234025797
0.193776125,0.208124741,0.100770665,0.234015116
0.193774217,0.208115967,0.100774098,0.233999476
0.193783373,0.208131989,0.100766087,0.23401092
0.193794817,0.208154114,0.10076418,0.234025034
0.193788332,0.208137711,0.100768376,0.233992609
0.193785662,0.208136185,0.100760747,0.233996805
0.193783373,0.208149536,0.100756551,0.234005198
0.193783754,0.208160217,0.100748921,0.234013971
0.193764299,0.208123978,0.100745107,0.233969339
0.193774599,0.208147248,0.100743581,0.233983835
0.193782228,0.208159073,0.100747395,0.233989557
0.193775362,0.208148773,0.100742818,0.233981928
0.193758577,0.208134659,0.100753117,0.233945307
0.193768877,0.208168991,0.100746632,0.233963617
0.193779558,0.208213242,0.100745107,0.233968576
0.193784899,0.208238037,0.100753117,0.23395904
0.193760103,0.208225449,0.100733662,0.233938822
0.193750566,0.208231552,0.100712682,0.23393577
0.193765825,0.208277329,0.100718404,0.233957132
0.193750948,0.208268555,0.100711156,0.233927378
0.193749422,0.208266266,0.100698949,0.233923944
0.193762773,0.20829831,0.100711919,0.23393577
0.193765825,0.208319672,0.100707341,0.233955988
0.193734163,0.208272751,0.100693227,0.233904871
0.193744463,0.208287628,0.10069399,0.233919748
0.193750185,0.208300217,0.100698567,0.233930429
0.193742174,0.208284195,0.100687505,0.233930048
0.193737596,0.208237656,0.100689793,0.233903345
0.193754,0.208240708,0.100698567,0.233934244
0.193755907,0.208229264,0.100700093,0.233944544
0.193748277,0.208207138,0.10069933,0.233923182
0.19375934,0.208209046,0.100706959,0.233932337
0.193765062,0.208216294,0.100699712,0.233936151
0.193745226,0.208200272,0.100679112,0.233928141
0.193721193,0.208170517,0.10067072,0.233898004
0.193736833,0.208191498,0.100678731,0.233894953
0.193745607,0.208202179,0.10068102,0.233900675
0.193742555,0.208213623,0.100661946,0.233924326
0.193718523,0.20816861,0.100668812,0.233875498
0.193735307,0.208182724,0.100674916,0.233890375
0.193739504,0.20819455,0.100666142,0.233901438
0.193734545,0.208190354,0.100659276,0.233907923
0.193735307,0.20817891,0.100670338,0.233893427
0.193742555,0.208178147,0.100669194,0.233893808
0.1937437,0.208179291,0.100674916,0.233899149
0.193731493,0.20816861,0.100668431,0.233889231
0.19372043,0.208161743,0.100662709,0.233882364
0.193717378,0.208164795,0.100660802,0.233883127
0.193729204,0.208194931,0.100652409,0.233900675
0.193709368,0.208178528,0.100645543,0.233868631
0.193705171,0.208133515,0.10066042,0.233845362
0.193725389,0.208152588,0.100662327,0.23389419
0.1937437,0.208167847,0.10067339,0.233916315
0.193730348,0.208137329,0.10068369,0.233886179
0.193713945,0.208125504,0.100662327,0.233880457
0.193707079,0.208115967,0.100648976,0.233872446
0.193685716,0.20809346,0.100625325,0.233849176
0.193687242,0.208097656,0.100627995,0.233838114
0.193702883,0.208128555,0.100638295,0.233848795
0.193731874,0.20816861,0.100649739,0.233869013
0.193713564,0.20814267,0.100643254,0.233836206
0.193671983,0.208096893,0.100616933,0.2337931
0.193686098,0.208120163,0.100613881,0.233804163
0.193686098,0.208126648,0.100603963,0.233809885
0.193670839,0.208108338,0.100598622,0.233769068
0.193676561,0.20813237,0.10060854,0.233776697
0.19367618,0.208149918,0.100610448,0.233785089
0.193666261,0.20815564,0.100598241,0.233783182
0.193651003,0.208144196,0.100592518,0.233754953
0.193653291,0.208157547,0.100584508,0.233766016
0.193660539,0.208170136,0.100588322,0.233778986
0.193668932,0.208186157,0.10059023,0.233790811
0.193647951,0.208147629,0.100598241,0.233742746
0.193670839,0.208168991,0.100599003,0.233771738
0.193675417,0.208183869,0.1005929,0.233787378
0.193668932,0.20819455,0.100595189,0.233779367
0.193671983,0.20821286,0.100604344,0.233779367
0.193652528,0.20821019,0.100578023,0.233765634
0.193641466,0.208228119,0.100559331,0.233769068
0.193630785,0.208217057,0.10055666,0.233740457
0.193651384,0.2082491,0.100568867,0.233757242
0.193659395,0.208269699,0.100569249,0.233770212
0.193671983,0.208275421,0.100575734,0.233798822
0.193660158,0.20822049,0.100595952,0.233759912
0.193672746,0.20823613,0.100594044,0.233783563
0.193669313,0.208251389,0.100581837,0.233798059
0.193659013,0.208252915,0.100573826,0.233790811
0.193656343,0.208261307,0.100576878,0.233779367
0.193668932,0.208296784,0.100586415,0.233804926
0.193664354,0.208322724,0.100578023,0.23381904
0.193652147,0.208308991,0.100576115,0.233786997
0.193654817,0.208302506,0.100570393,0.233775553
0.193659395,0.208313187,0.100563527,0.2337931
0.193659013,0.208326157,0.100555897,0.233814081
0.193644899,0.208297928,0.100559712,0.233774027
0.193652528,0.208298691,0.100561619,0.233779367
0.193661302,0.208318909,0.10056696,0.233796915
0.193670076,0.208325013,0.100571919,0.233802637
0.193672746,0.208305939,0.100582219,0.233775553
0.19368419,0.20832959,0.1005826,0.233800348
0.193688768,0.20833989,0.100581837,0.233805689
0.193685335,0.208317765,0.100580693,0.233788904
0.19369449,0.208313187,0.100590993,0.233771738
0.193706697,0.208339508,0.10059023,0.233795389
0.19369716,0.208348664,0.100571156,0.233811792
0.193679231,0.208326157,0.100566197,0.233785089
0.193685716,0.20832959,0.100578786,0.233785852
0.193675798,0.208340271,0.100583745,0.233801493
0.193666261,0.208346756,0.100578023,0.233805307
0.193634981,0.208292206,0.100574971,0.233737787
0.193638414,0.208281906,0.100554371,0.233749613
0.193646043,0.208290299,0.100545216,0.23377479
0.193637651,0.208293732,0.100542164,0.233778604
0.193638033,0.20827771,0.100550175,0.233748468
0.193646806,0.208294113,0.100540257,0.233768305
0.193640703,0.208292206,0.100528431,0.233770212
0.193638796,0.208284577,0.100534154,0.23376449
0.193639558,0.208289536,0.100533009,0.233758005
0.19364261,0.208293732,0.100536061,0.233762201
0.193650621,0.208301743,0.10053835,0.233779367
0.193634218,0.208268174,0.100545598,0.233741602
0.193647188,0.208270844,0.10056696,0.233734735
0.193668169,0.208292969,0.100583363,0.233757623
0.193662447,0.208285721,0.100576115,0.233769068
0.19362964,0.208239182,0.100574971,0.233730539
0.193635744,0.20824643,0.10057993,0.233748468
0.193645662,0.208252533,0.100583745,0.233764108
0.193634218,0.208247956,0.10057726,0.233756861
0.19361667,0.208230027,0.100584508,0.233727487
0.193640703,0.20826207,0.100602818,0.233749994
0.193646806,0.208282669,0.100607777,0.23376716
0.193643755,0.208279236,0.100612736,0.233747705
0.193653673,0.20827237,0.100623036,0.233744654
0.193649858,0.208281906,0.100612355,0.233752664
0.193641847,0.208289154,0.100594044,0.233758005
0.193630403,0.208263214,0.100600529,0.23373588
0.19364261,0.208276184,0.100620366,0.233755335
0.19365024,0.208278092,0.100619603,0.233765253
0.193656343,0.208287628,0.100611973,0.233783563
0.19364261,0.208254059,0.100609685,0.233753046
0.193650621,0.208254441,0.100602818,0.233763346
0.193644136,0.208246048,0.100589848,0.233752283
0.193634218,0.208239945,0.100579548,0.233736643
0.193636888,0.208231552,0.100587559,0.233733972
0.193645281,0.208236893,0.100588322,0.233745416
0.193653673,0.208253296,0.100591756,0.233778604
0.193634599,0.208229264,0.100581837,0.233751901
0.193630022,0.208209046,0.100571156,0.233729013
0.193644136,0.208213242,0.100576878,0.233743509
0.193651003,0.208227356,0.100581456,0.233759149
0.193619341,0.208194168,0.100568486,0.233714517
0.193622392,0.208196839,0.100556279,0.233716425
0.193632311,0.208209046,0.100555897,0.233737406
0.193651384,0.208229264,0.100565053,0.233746561
0.193644518,0.208216294,0.100574971,0.233719476
0.193630403,0.208216675,0.100549412,0.23373855
0.193625444,0.208209427,0.100533772,0.233738931
0.193640703,0.208221253,0.100544835,0.23376182
0.193628114,0.208202942,0.100536824,0.233726724
0.1936243,0.208206757,0.100522328,0.233730921
0.193623918,0.208219345,0.100522709,0.233745798
0.193623155,0.208220108,0.100529576,0.233722528
0.193642229,0.208231171,0.10055132,0.233723291
0.193635744,0.208240326,0.100549794,0.233730539
0.193628877,0.208254822,0.100533009,0.233738169
0.193617433,0.208230027,0.10052538,0.233696207
0.193620485,0.208232697,0.100518513,0.233695825
0.193614,0.208234986,0.100517369,0.233693155
0.193612474,0.208247956,0.100513173,0.233692011
0.193609804,0.208241471,0.100521565,0.233661493
0.193622774,0.20827237,0.100528431,0.233680567
0.193626207,0.20828801,0.100527669,0.233694299
0.193618196,0.208282288,0.100522328,0.233680567
0.193607515,0.208278092,0.100531865,0.233668741
0.193620104,0.208288391,0.100548649,0.233680948
0.193630403,0.208302506,0.100565434,0.233689722
0.193607134,0.208273896,0.100566197,0.233654627
0.193618196,0.208274277,0.100573445,0.233654627
0.193610185,0.208257492,0.100570775,0.233650812
0.193602556,0.208225449,0.100556279,0.233646234
0.193579668,0.208161362,0.10055399,0.233598169
0.193589204,0.208169754,0.100566197,0.233610758
0.19359836,0.208175858,0.100576497,0.233626398
0.193607896,0.20817891,0.100581456,0.233629831
0.19360103,0.208157547,0.100598241,0.233603128
0.193606752,0.208172425,0.100597478,0.233618387
0.193607515,0.208170899,0.100589848,0.233615335
0.19361133,0.208167847,0.100600148,0.233606561
0.193617052,0.208168228,0.100615788,0.233600839
0.193604463,0.208164795,0.100599003,0.233594354
0.193599123,0.208176621,0.100594426,0.233586343
0.193597978,0.20818158,0.100597859,0.233568414
0.193585771,0.208177002,0.100590611,0.233561548
0.193576616,0.208175095,0.100586796,0.233552011
0.193580049,0.208196076,0.100589848,0.233562311
0.193567842,0.208188446,0.100600148,0.233542093
0.193578523,0.208203705,0.100607777,0.233544
0.193591493,0.208220108,0.100616551,0.233558115
0.193601411,0.208243378,0.100620366,0.233584436
0.193567461,0.208202942,0.10062418,0.233516153
0.193579286,0.208235367,0.100626851,0.233532938
0.193566698,0.208247574,0.100611211,0.233527978
0.193557161,0.2082388,0.100603581,0.233509668
0.193568987,0.208239563,0.100612736,0.233500513
0.193560213,0.20825177,0.100605488,0.233493646
0.193572801,0.208274659,0.10062151,0.233515009
0.193563264,0.208263596,0.100629903,0.233477243
0.193567079,0.208278092,0.100636769,0.233478387
0.193573183,0.208293732,0.100637532,0.233489069
0.193565172,0.20830098,0.100626851,0.233494028
0.19354915,0.208280381,0.100632573,0.233452447
0.193554872,0.208300217,0.100626851,0.233446725
0.193560213,0.208315857,0.100620747,0.233451303
0.193558305,0.208325013,0.100624943,0.233462747
0.19354381,0.208311661,0.100622655,0.233426889
0.193541521,0.20831662,0.100614262,0.233424219
0.19354648,0.208320816,0.100609685,0.233425745
0.193556017,0.208322342,0.100618458,0.233420404
0.193567461,0.208332642,0.10064478,0.233418115
0.193555254,0.208336457,0.100635625,0.233417734
0.193536562,0.208348664,0.100610066,0.233415063
0.19351291,0.208331116,0.100595189,0.233369287
0.193519395,0.20835553,0.100599766,0.233371957
0.193523973,0.208365448,0.10059023,0.233378061
0.193531602,0.208373078,0.100586796,0.23338035
0.193523592,0.208352097,0.100605107,0.233349069
0.193538469,0.208365067,0.100613118,0.233360513
0.19354915,0.208378418,0.10061617,0.233376535
0.193523973,0.208366593,0.10059557,0.233351358
0.193500322,0.208341416,0.100573445,0.233315118
0.193490404,0.208330353,0.100558186,0.233299478
0.193498415,0.208334168,0.100561238,0.233309015
0.193497652,0.208323868,0.100559712,0.233296426
0.19350757,0.208333786,0.100565053,0.233291849
0.19350757,0.208334168,0.10055399,0.233292611
0.193523592,0.208339508,0.100568486,0.233301767
0.193521684,0.208314331,0.100586415,0.233271631
0.193522829,0.208309372,0.100579167,0.233276208
0.193510622,0.208294113,0.100555897,0.23326362
0.193511003,0.208302887,0.100550175,0.233267434
0.193492693,0.20827504,0.100554371,0.23322471
0.193499559,0.208289917,0.100554371,0.233227762
0.193503755,0.208296402,0.100555516,0.233225854
0.193509477,0.20829831,0.100561238,0.233225854
0.193516725,0.208289154,0.10057726,0.233212884
0.193533891,0.20830098,0.100576878,0.233220514
0.193535417,0.208289154,0.100568867,0.23321708
0.193512147,0.208264359,0.100571538,0.233192285
0.193511766,0.208260163,0.100572682,0.233189996
0.19353084,0.208282669,0.100586415,0.233213266
0.193511766,0.208267029,0.100562382,0.23319114
0.19347133,0.208212097,0.100544072,0.233114083
0.193493074,0.208236893,0.100561619,0.233135446
0.193496889,0.208237656,0.100558568,0.233147271
0.193489641,0.208242234,0.100544835,0.23314422
0.19348163,0.208233078,0.100552846,0.233107598
0.193486208,0.208242615,0.100542164,0.233100732
0.193490022,0.208246048,0.100537587,0.233109506
0.193494218,0.208254059,0.100563145,0.233117898
0.193495744,0.208268936,0.100572301,0.233109124
0.193506044,0.20827771,0.100571156,0.233122094
0.193507188,0.208276566,0.100569249,0.23312095
0.193489259,0.2082491,0.100569249,0.233083184
0.19349727,0.208245667,0.100566197,0.2330664
0.193496507,0.208251007,0.100553609,0.233049615
0.193511003,0.208278473,0.100562764,0.233074411
0.193501848,0.208246048,0.10056963,0.233042367
0.193506044,0.208258255,0.100563527,0.233050378
0.193506807,0.208267792,0.10055666,0.233053048
0.193502229,0.208273896,0.100550938,0.233058389
0.19347896,0.208243759,0.100557042,0.233023675
0.193481248,0.208259018,0.10055666,0.233040078
0.19347896,0.208263977,0.100554371,0.233035501
0.193475145,0.208256729,0.100551701,0.233023294
0.19346866,0.208244522,0.100549031,0.232998498
0.193476289,0.208261307,0.100535679,0.233009179
0.193490404,0.208275421,0.10054102,0.233016046
0.193495744,0.208255966,0.100568867,0.232976754
0.193495363,0.208257111,0.100565434,0.23297561
0.193488496,0.208250244,0.100547124,0.232975228
0.193495363,0.208264359,0.100546361,0.232990106
0.193450349,0.208212479,0.100523091,0.232921823
0.193454546,0.208219727,0.100516987,0.232930596
0.193470949,0.208225449,0.100523091,0.232943566
0.193470567,0.208230789,0.10051775,0.232928308
0.19345569,0.208204087,0.100524235,0.232890161
0.193463701,0.208221634,0.100522709,0.232905038
0.193471712,0.208230789,0.100519276,0.232913812
0.193470186,0.208232697,0.100523854,0.23290809
0.193465227,0.208216294,0.100529576,0.232888253
0.193460268,0.208217438,0.100518513,0.232885583
0.193472093,0.208241089,0.100523854,0.232897027
0.193450731,0.208214386,0.10052805,0.232855447
0.193450731,0.208223923,0.10053072,0.232851251
0.193464464,0.208239945,0.100534535,0.232849343
0.193481248,0.208270462,0.10054369,0.232855065
0.193463319,0.208254822,0.100553227,0.232808907
0.19345836,0.208267792,0.100542546,0.232818444
0.193464464,0.208276184,0.100536061,0.232820351
0.193465227,0.208293732,0.100533391,0.232820351
0.193459123,0.208278092,0.10054102,0.232784112
0.193462175,0.208283814,0.100534916,0.232778771
0.19346866,0.208294113,0.100535298,0.232779916
0.19345836,0.208291825,0.100533772,0.232756646
0.193453783,0.208291062,0.100533772,0.232737191
0.19344272,0.208284958,0.100513554,0.23271354
0.193438524,0.208295258,0.100497914,0.232718117
0.19341411,0.20825177,0.100492192,0.232668526
0.193382829,0.208199509,0.100450993,0.232628853
0.193352312,0.208164414,0.100405217,0.232600625
0.193328279,0.208147248,0.100378895,0.232579644
0.193288225,0.208102234,0.100351048,0.232526238
0.193272203,0.208087357,0.10032053,0.232507927
0.193243593,0.20806218,0.100277424,0.23248008
0.193208116,0.208033951,0.100245762,0.232439644
0.193181031,0.207991608,0.100248432,0.232385094
0.193171113,0.207985886,0.100224018,0.232384331
0.193169969,0.207981308,0.100210285,0.232374794
0.193168824,0.207961853,0.100207615,0.232340844
0.193171876,0.207954224,0.100212956,0.232332833
0.193162721,0.207950027,0.100201893,0.232343132
0.193137925,0.207946213,0.100174046,0.232329018
0.193128389,0.207925995,0.100176716,0.232288201
0.193148988,0.207949265,0.100189686,0.232289345
0.193151658,0.207956512,0.100187016,0.232284005
0.19314441,0.207960327,0.100171757,0.23227752
0.19314441,0.207949265,0.100182438,0.232252343
